frame,animal_0_Nose_x,animal_0_Nose_y,animal_0_Mid-center_x,animal_0_Mid-center_y,animal_0_Tail-base_x,animal_0_Tail-base_y,animal_1_Nose_x,animal_1_Nose_y,animal_1_Mid-center_x,animal_1_Mid-center_y,animal_1_Tail-base_x,animal_1_Tail-base_y
153,1216.96936035156,669.007141113281,1308.50964355469,620.588745117188,1368.87231445313,596.791259765625,760.112670898438,660.466491699219,644.743774414063,656.342590332031,560.464111328125,668.531311035156
154,1220.46997070313,685.217163085938,1304.58666992188,617.015686035156,1372.25268554688,600.776672363281,759.97802734375,660.406066894531,644.754638671875,656.285583496094,560.436767578125,668.520263671875
155,1220.49133300781,693.127258300781,1304.32043457031,620.12109375,1372.1845703125,604.588012695313,759.964233398438,660.467651367188,644.66162109375,656.290649414063,560.42333984375,668.533447265625
156,1224.36682128906,696.292236328125,1304.34130859375,620.065307617188,1372.36303710938,604.556762695313,759.960327148438,660.514282226563,644.593994140625,656.273803710938,560.432434082031,668.5185546875
157,1228.51721191406,696.646240234375,1304.34143066406,616.622680664063,1371.95043945313,600.65234375,759.858764648438,664.08447265625,644.648620605469,656.250244140625,560.430541992188,668.518249511719
158,1232.44799804688,696.623413085938,1304.46643066406,620.017761230469,1372.09936523438,600.358337402344,756.754516601563,664.144714355469,644.602844238281,656.238708496094,560.386779785156,668.495361328125
159,1240.3310546875,700.152709960938,1304.75549316406,620.166198730469,1372.22058105469,596.475463867188,759.873779296875,664.071472167969,644.622314453125,656.293640136719,560.414916992188,668.53369140625
160,1244.52453613281,700.288208007813,1308.18518066406,616.884826660156,1372.38171386719,596.680541992188,759.897583007813,664.125854492188,644.590270996094,656.296875,560.43310546875,668.527954101563
161,1244.86706542969,697.1533203125,1308.267578125,616.745178222656,1372.68823242188,596.46728515625,759.866821289063,664.111877441406,644.635498046875,656.279174804688,560.34716796875,668.479370117188
162,1248.52465820313,700.16943359375,1308.46215820313,616.720886230469,1376.34167480469,600.375671386719,760.204467773438,660.533935546875,644.768127441406,656.290161132813,560.616027832031,668.411437988281
163,1248.76184082031,700.283569335938,1308.619140625,616.560119628906,1376.29187011719,600.370849609375,760.494995117188,660.571044921875,644.678466796875,656.304321289063,560.688720703125,668.4580078125
164,1252.32971191406,700.081909179688,1308.8095703125,615.9453125,1371.90600585938,592.570678710938,760.371276855469,660.478515625,644.530456542969,656.242553710938,560.345886230469,668.462036132813
165,1252.8427734375,696.981201171875,1312.7958984375,612.704956054688,1376.25439453125,596.882995605469,760.769409179688,656.400634765625,644.479858398438,656.364440917969,560.2861328125,668.4267578125
166,1256.44738769531,696.287353515625,1316.82983398438,612.449829101563,1383.77978515625,600.368225097656,764.271423339844,648.581665039063,644.678588867188,656.517456054688,560.464660644531,668.531005859375
167,1256.22631835938,693.015563964844,1320.52734375,613.07861328125,1380.71301269531,596.787963867188,760.440490722656,640.478088378906,644.700805664063,656.677124023438,560.539794921875,668.434814453125
168,1252.57653808594,692.812683105469,1320.55090332031,616.157104492188,1380.8623046875,596.588134765625,760.542419433594,632.460571289063,644.511108398438,656.816650390625,560.040649414063,668.183349609375
169,1252.2841796875,693.091064453125,1316.94616699219,612.99951171875,1380.59790039063,596.905395507813,760.40185546875,624.689208984375,644.58740234375,656.749633789063,560.168823242188,668.485046386719
170,1248.73388671875,696.481567382813,1316.78186035156,613.026611328125,1380.51342773438,600.348022460938,760.149536132813,620.673461914063,644.882385253906,656.661499023438,560.265747070313,668.4970703125
171,1248.20642089844,696.337219238281,1316.67126464844,616.000366210938,1380.02001953125,599.904663085938,760.442443847656,620.035583496094,648.286010742188,656.620300292969,560.289978027344,668.340270996094
172,1244.83068847656,696.371948242188,1316.662109375,616.01953125,1380.00146484375,599.842895507813,760.586059570313,616.434997558594,648.346496582031,656.588134765625,560.338806152344,668.405151367188
173,1244.74584960938,696.376098632813,1316.64440917969,615.947265625,1380.09533691406,599.760864257813,760.421752929688,616.471313476563,648.488159179688,656.543823242188,560.408630371094,668.357666015625
174,1248.13928222656,696.397155761719,1316.70422363281,615.933654785156,1379.79809570313,596.392944335938,760.5087890625,616.278686523438,648.527954101563,656.513305664063,560.467834472656,668.364501953125
175,1248.69360351563,696.140869140625,1316.74719238281,615.85986328125,1380.13220214844,599.7275390625,760.467895507813,616.2607421875,648.252563476563,656.447692871094,560.225402832031,668.211364746094
176,1256.27697753906,676.906860351563,1316.81652832031,612.968078613281,1380.02404785156,596.800415039063,760.77880859375,616.450439453125,648.443542480469,656.4091796875,560.366638183594,668.16943359375
177,1256.87768554688,676.781005859375,1320.29016113281,612.874267578125,1380.71997070313,596.626708984375,764.011840820313,620.021301269531,648.489379882813,656.446838378906,560.442016601563,668.098266601563
178,1256.64172363281,676.815124511719,1316.85119628906,612.536560058594,1380.52770996094,596.651550292969,764.057250976563,620.096130371094,648.55078125,656.424133300781,560.470642089844,668.091613769531
179,1252.66491699219,677.107238769531,1316.68701171875,612.652526855469,1380.28454589844,596.89208984375,764.076110839844,620.202453613281,648.536682128906,656.441162109375,560.477600097656,668.119262695313
180,1252.19323730469,676.83642578125,1316.4765625,612.754638671875,1380.40063476563,600.220092773438,760.851318359375,620.093505859375,648.431762695313,656.464477539063,560.400512695313,668.134704589844
181,1251.90966796875,676.777465820313,1316.43371582031,612.774658203125,1380.041015625,596.840942382813,760.829345703125,620.171997070313,648.402709960938,656.50634765625,560.451599121094,668.130249023438
182,1251.95642089844,676.826965332031,1316.37377929688,612.797058105469,1379.97778320313,596.8369140625,760.885864257813,620.191955566406,648.411376953125,656.526672363281,560.467590332031,668.122497558594
183,1252.0771484375,676.80322265625,1316.3017578125,612.773498535156,1380.255859375,600.177856445313,763.99072265625,620.426086425781,648.505798339844,656.468017578125,560.486755371094,668.155090332031
184,1252.23413085938,676.767639160156,1316.34033203125,612.713684082031,1380.0419921875,596.856689453125,763.943237304688,620.401977539063,648.432312011719,656.486572265625,560.470581054688,668.100341796875
185,1252.40844726563,676.771850585938,1316.35498046875,612.687377929688,1380.25451660156,600.148620605469,763.942260742188,620.278930664063,648.576232910156,656.508239746094,560.575317382813,668.158569335938
186,1253.04187011719,676.627685546875,1316.623046875,612.788879394531,1380.00476074219,596.500732421875,763.951904296875,620.159545898438,648.677062988281,656.46044921875,560.637573242188,668.189758300781
187,1251.97338867188,672.9599609375,1316.25268554688,612.796630859375,1380.10949707031,600.340148925781,760.676574707031,616.593872070313,652.157287597656,656.459899902344,560.861450195313,668.261535644531
188,1240.66772460938,656.229553222656,1316.40209960938,616.190185546875,1380.21765136719,600.437622070313,760.844421386719,620.130615234375,652.230712890625,656.51806640625,564.253112792969,668.259033203125
189,1232.46899414063,644.263000488281,1316.69738769531,616.509704589844,1380.6015625,600.740112304688,764.086303710938,624.516845703125,652.273010253906,656.375244140625,564.567504882813,668.171142578125
190,1228.32238769531,635.902465820313,1316.73901367188,619.866943359375,1380.51477050781,600.268310546875,767.941650390625,632.83984375,652.385864257813,656.349609375,564.416625976563,668.46533203125
191,1224.33227539063,628.242004394531,1316.74914550781,616.579223632813,1380.81701660156,600.763854980469,771.978820800781,636.654418945313,652.73779296875,656.1962890625,564.913330078125,668.268188476563
192,1220.26208496094,624.194091796875,1316.30920410156,616.375793457031,1380.49926757813,604.262268066406,772.625793457031,640.260375976563,656.545776367188,652.824096679688,568.240234375,665.064392089844
193,1219.66540527344,624.163024902344,1316.142578125,616.373168945313,1379.54833984375,600.720825195313,780.473754882813,644.29150390625,660.779418945313,652.80908203125,568.599487304688,664.955444335938
194,1216.236328125,620.520263671875,1312.96752929688,616.154235839844,1379.71179199219,604.6865234375,788.694458007813,644.498596191406,668.850219726563,656.073669433594,572.85009765625,665.0322265625
195,1212.78356933594,616.59375,1312.52233886719,616.271362304688,1372.404296875,596.73974609375,799.963989257813,648.616455078125,680.263793945313,656.16455078125,580.61669921875,664.902587890625
196,1212.97143554688,608.480834960938,1309.20166015625,616.280578613281,1372.50390625,600.1435546875,811.627746582031,656.12060546875,692.189453125,656.649780273438,588.5673828125,664.676635742188
197,1216.0634765625,600.189880371094,1308.83044433594,620.159973144531,1372.27661132813,600.645263671875,816.544311523438,660.0078125,700.151245117188,656.767517089844,596.5361328125,667.962524414063
198,1217.02893066406,592.794738769531,1309.01123046875,620.643859863281,1372.25659179688,601.134094238281,820.590087890625,656.953247070313,700.703308105469,656.377807617188,604.045837402344,661.020141601563
199,1224.35229492188,588.014282226563,1312.11096191406,624.10205078125,1375.80151367188,608.163024902344,824.456420898438,660.198974609375,704.768798828125,652.963745117188,605.028625488281,656.833618164063
200,1227.984375,584.22802734375,1312.71606445313,624.502624511719,1379.90673828125,612.321533203125,824.284057617188,656.450561523438,704.86328125,652.70458984375,608.359069824219,656.141540527344
201,1224.55322265625,583.983032226563,1312.86206054688,624.150268554688,1380.24536132813,612.2255859375,824.207580566406,656.278686523438,704.504821777344,652.757019042969,605.113525390625,656.074890136719
202,1228.41247558594,580.683471679688,1313.07775878906,620.555236816406,1380.67150878906,612.724182128906,824.374755859375,656.385070800781,704.38330078125,653.030883789063,604.839965820313,656.101684570313
203,1232.67700195313,572.444091796875,1316.36560058594,616.865905761719,1393.294226829237,625.7100031004877,824.126708984375,656.48095703125,704.1767578125,656.099792480469,604.499755859375,656.123718261719
204,1232.49536132813,568.31201171875,1316.3154296875,616.751220703125,1396.6272543908274,638.628444334955,823.773803710938,656.515380859375,700.611450195313,656.239379882813,604.150939941406,653.147644042969
205,1232.18969726563,564.708801269531,1313.05517578125,616.571838378906,1396.2850714960705,649.20912084865,823.777954101563,656.614440917969,700.460388183594,656.355163574219,604.017883300781,653.121826171875
206,1228.63647460938,556.647277832031,1312.56665039063,612.479797363281,1393.7278114679757,657.5745741253722,821.010131835938,656.568420410156,700.646667480469,656.309753417969,601.095825195313,653.08740234375
207,1232.41296386719,552.307800292969,1312.35522460938,609.203735351563,1389.9609832327196,663.8753389551516,820.98486328125,656.48681640625,700.554321289063,656.342590332031,601.024169921875,653.061645507813
208,1248.42932128906,536.582946777344,1308.66479492188,612.435607910156,1385.8440439811789,668.2284018672447,821.18310546875,652.980407714844,700.458312988281,656.388000488281,600.990966796875,653.106384277344
209,1256.67224121094,531.859741210938,1312.05126953125,612.399841308594,1381.9741311281962,670.7207738120326,823.92822265625,652.942138671875,700.579956054688,656.343078613281,601.013000488281,653.109985351563
210,1256.5857387489193,525.4064648844495,1320.2012226128927,611.0278343479386,1378.585647890806,671.4257031324521,824.014038085938,652.908203125,700.31201171875,656.338012695313,600.777465820313,653.075073242188
211,1272.73352050781,524.517883300781,1316.55285644531,612.314331054688,1375.8553251648154,670.3577088893517,823.808227539063,652.919860839844,700.582397460938,656.364868164063,601.016906738281,653.115783691406
212,1276.44519042969,519.945190429688,1319.90051269531,608.444641113281,1370.273156438541,669.9277359411597,823.948974609375,656.312866210938,700.294006347656,656.341430664063,600.786193847656,653.03662109375
213,1281.07202148438,516.322143554688,1316.89343261719,604.736389160156,1354.6519874729388,677.6044077253591,821.148315429688,652.961059570313,700.538940429688,656.298095703125,600.934265136719,653.068542480469
214,1284.71667480469,512.010375976563,1316.10571289063,600.451416015625,1344.46618652344,668.834106445313,821.044555664063,656.433959960938,700.455932617188,656.358276367188,600.927612304688,653.03955078125
215,1288.7451171875,504.037261962891,1312.92602539063,592.976623535156,1352.9580078125,656.720581054688,820.952270507813,656.536010742188,700.483032226563,656.4365234375,600.904296875,653.104675292969
216,1288.40319824219,492.58624267578097,1316.06616210938,584.414978027344,1360.18298339844,648.192077636719,821.10302734375,656.511596679688,700.503173828125,656.466735839844,600.936706542969,653.14306640625
217,1292.21643066406,483.964569091797,1320.03637695313,576.651184082031,1360.49914550781,644.351135253906,821.103332519531,656.487365722656,700.60107421875,656.439453125,600.91015625,653.153076171875
